person_0,0.6149551868438721
bicycle_1,0.5733119249343872
car_2,0.5235139727592468
motorcycle_3,0.6864482760429382
airplane_4,0.8168856501579285
bus_5,0.7973515391349792
train_6,0.84159255027771
truck_7,0.582500696182251
boat_8,0.5052009224891663
traffic_light_9,0.41857224702835083
fire_hydrant_10,0.830570638179779
stop_sign_11,0.80425626039505
parking_meter_12,0.8106392025947571
bench_13,0.45951271057128906
bird_14,0.5911255478858948
cat_15,0.874306321144104
dog_16,0.8298065662384033
horse_17,0.810048520565033
sheep_18,0.7732333540916443
cow_19,0.7730516791343689
elephant_20,0.8862234950065613
bear_21,0.9340081214904785
zebra_22,0.882035493850708
giraffe_23,0.9005075693130493
backpack_24,0.3533920645713806
umbrella_25,0.6031137108802795
handbag_26,0.3438797891139984
tie_27,0.5860686302185059
suitcase_28,0.6712831258773804
frisbee_29,0.8074849247932434
skis_30,0.5077321529388428
snowboard_31,0.6956834197044373
sports_ball_32,0.586988627910614
kite_33,0.6845577955245972
baseball_bat_34,0.6859033703804016
baseball_glove_35,0.6230454444885254
skateboard_36,0.7483537197113037
surfboard_37,0.651794970035553
tennis_racket_38,0.7690885663032532
bottle_39,0.4916955530643463
wine_glass_40,0.6389181017875671
cup_41,0.5916026830673218
fork_42,0.5863004922866821
knife_43,0.4936006963253021
spoon_44,0.47687995433807373
bowl_45,0.6106557846069336
banana_46,0.6097715497016907
apple_47,0.5814002156257629
sandwich_48,0.6931728720664978
orange_49,0.6142674684524536
broccoli_50,0.5486080646514893
carrot_51,0.5245305895805359
hot_dog_52,0.7750788331031799
pizza_53,0.787902295589447
donut_54,0.763174295425415
cake_55,0.7084031105041504
chair_56,0.49394893646240234
couch_57,0.6578505635261536
potted_plant_58,0.4997115731239319
bed_59,0.7574566602706909
dining_table_60,0.5358083844184875
toilet_61,0.845676839351654
tv_62,0.7583631277084351
laptop_63,0.8408901691436768
mouse_64,0.7556050419807434
remote_65,0.560989499092102
keyboard_66,0.6902419924736023
cell_phone_67,0.52227383852005
microwave_68,0.8112162351608276
oven_69,0.6667948961257935
toaster_70,0.8861230611801147
sink_71,0.5580374002456665
refrigerator_72,0.7975555062294006
book_73,0.2540033161640167
clock_74,0.6353342533111572
vase_75,0.6093995571136475
scissors_76,0.7654328346252441
teddy_bear_77,0.7814562320709229
hair_drier_78,0.8944445252418518
toothbrush_79,0.6946693658828735
