person_0,0.5496023297309875
bicycle_1,0.47698521614074707
car_2,0.4371327757835388
motorcycle_3,0.6004159450531006
airplane_4,0.7489311695098877
bus_5,0.7312904596328735
train_6,0.7826350331306458
truck_7,0.4703317880630493
boat_8,0.42845022678375244
traffic_light_9,0.3560672104358673
fire_hydrant_10,0.7710436582565308
stop_sign_11,0.7521818280220032
parking_meter_12,0.7572108507156372
bench_13,0.3615604341030121
bird_14,0.5183166861534119
cat_15,0.8034422993659973
dog_16,0.7490116357803345
horse_17,0.7439857125282288
sheep_18,0.7159626483917236
cow_19,0.7062309384346008
elephant_20,0.8437598347663879
bear_21,0.8981514573097229
zebra_22,0.8326546549797058
giraffe_23,0.851830244064331
backpack_24,0.23743689060211182
umbrella_25,0.5091512203216553
handbag_26,0.21073369681835175
tie_27,0.474368691444397
suitcase_28,0.567209005355835
frisbee_29,0.7502985596656799
skis_30,0.4109196960926056
snowboard_31,0.6219392418861389
sports_ball_32,0.50270676612854
kite_33,0.619138240814209
baseball_bat_34,0.5591601729393005
baseball_glove_35,0.554016649723053
skateboard_36,0.660709798336029
surfboard_37,0.5577065944671631
tennis_racket_38,0.6748039126396179
bottle_39,0.4051218032836914
wine_glass_40,0.5415771007537842
cup_41,0.49443426728248596
fork_42,0.4402402937412262
knife_43,0.3438146412372589
spoon_44,0.3254270553588867
bowl_45,0.5067012906074524
banana_46,0.5284926295280457
apple_47,0.5186263918876648
sandwich_48,0.6151401996612549
orange_49,0.5660092830657959
broccoli_50,0.5157942175865173
carrot_51,0.46110907196998596
hot_dog_52,0.7110576629638672
pizza_53,0.7299032211303711
donut_54,0.701737105846405
cake_55,0.6200973987579346
chair_56,0.394525408744812
couch_57,0.5773996710777283
potted_plant_58,0.4153802692890167
bed_59,0.6773231625556946
dining_table_60,0.4525333046913147
toilet_61,0.801807165145874
tv_62,0.7054184079170227
laptop_63,0.7576836347579956
mouse_64,0.69347083568573
remote_65,0.43349143862724304
keyboard_66,0.6235087513923645
cell_phone_67,0.42025119066238403
microwave_68,0.7416876554489136
oven_69,0.5857462286949158
toaster_70,0.8519200682640076
sink_71,0.4835357666015625
refrigerator_72,0.7366803884506226
book_73,0.18119345605373383
clock_74,0.5771629214286804
vase_75,0.523611843585968
scissors_76,0.670437216758728
teddy_bear_77,0.6948159337043762
hair_drier_78,0.875277042388916
toothbrush_79,0.6039638519287109
